order_id,order_date,category,sub_category,region,channel,payment_method,quantity,unit_price,discount_pct,sales,profit,customer_segment
200544,2022-05-27,Fashion,Men,West,Online,COD,1,118.03,0.0,118.03,20.7,Returning
200545,2023-03-23,Fashion,Men,South,Retail,COD,3,78.88,25.0,177.48,1.77,Returning
200546,2022-01-29,Electronics,Accessories,West,Online,Netbanking,1,168.51,0.0,168.51,22.21,VIP
200547,2023-09-17,Fashion,Men,South,Retail,Netbanking,2,165.88,20.0,265.41,23.86,Returning
200548,2022-03-16,Fashion,Women,North,Online,COD,1,35.78,0.0,35.78,13.05,New
200549,2022-06-09,Health,Personal Care,East,Mobile App,Card,2,45.61,5.0,86.66,6.0,New
200550,2022-09-15,Fashion,Women,South,Online,Netbanking,1,47.99,20.0,38.39,7.78,Returning
200551,2022-04-19,Electronics,Laptops,North,Online,UPI,1,317.36,0.0,317.36,27.96,New
200552,2022-09-11,Sports,Fitness,North,Marketplace,Card,3,79.51,0.0,238.53,36.18,New
200553,2022-06-26,Electronics,Audio,West,Retail,UPI,1,206.79,20.0,165.43,26.4,Returning
200554,2022-04-16,Sports,Outdoor,South,Marketplace,Card,2,49.78,15.0,84.63,0.85,Returning
200555,2022-03-29,Health,Personal Care,South,Online,Card,1,52.48,15.0,44.61,1.61,VIP
200556,2022-04-29,Health,Personal Care,South,Retail,Card,1,49.88,25.0,37.41,0.37,Returning
200557,2023-06-02,Electronics,Audio,East,Marketplace,UPI,3,98.1,25.0,220.72,2.21,Returning
200558,2022-01-12,Fashion,Women,South,Retail,Card,3,28.31,0.0,84.93,14.19,Returning
200559,2022-12-09,Fashion,Kids,North,Online,UPI,2,156.65,10.0,281.97,51.38,Returning
200560,2022-02-08,Electronics,Laptops,West,Mobile App,Card,1,96.76,0.0,96.76,18.25,New
200561,2022-05-13,Home & Kitchen,Kitchenware,West,Marketplace,Card,2,124.84,20.0,199.74,27.32,New
200562,2023-09-11,Sports,Fitness,East,Online,Card,3,26.69,25.0,60.05,8.79,Returning
200563,2023-07-03,Electronics,Laptops,East,Retail,Netbanking,2,212.82,10.0,383.08,84.49,Returning
200564,2022-05-28,Electronics,Laptops,East,Online,UPI,1,208.6,5.0,198.17,20.92,Returning
200565,2022-11-30,Home & Kitchen,Decor,South,Online,Card,1,48.64,20.0,38.91,7.94,New
200566,2023-06-06,Health,Supplements,North,Mobile App,UPI,1,356.4,5.0,338.58,49.8,Returning
200567,2022-02-14,Electronics,Phones,South,Marketplace,Netbanking,1,131.58,0.0,131.58,30.74,New
200568,2022-10-05,Home & Kitchen,Kitchenware,West,Retail,Card,1,63.33,25.0,47.5,6.02,New
200569,2023-10-03,Fashion,Women,West,Mobile App,Card,1,29.58,5.0,28.1,6.48,New
200570,2023-07-24,Electronics,Audio,North,Retail,Card,3,156.24,5.0,445.28,73.48,Returning
200571,2023-05-07,Electronics,Audio,West,Online,UPI,1,81.28,0.0,81.28,23.2,New
200572,2022-10-30,Fashion,Kids,South,Online,Card,2,337.26,15.0,573.34,42.87,Returning
200573,2023-10-20,Electronics,Phones,East,Mobile App,Card,2,302.48,20.0,483.97,4.84,Returning
200574,2022-07-23,Home & Kitchen,Kitchenware,West,Marketplace,Card,3,83.28,5.0,237.35,16.47,New
200575,2022-10-27,Electronics,Laptops,North,Retail,UPI,1,60.95,15.0,51.81,6.78,New
200576,2022-07-09,Home & Kitchen,Furniture,West,Mobile App,Netbanking,1,435.01,5.0,413.26,4.13,Returning
200577,2023-12-30,Electronics,Accessories,West,Online,Card,1,277.76,0.0,277.76,29.88,Returning
200578,2022-03-28,Electronics,Phones,East,Online,Card,1,131.59,0.0,131.59,23.11,New
200579,2022-08-21,Electronics,Phones,East,Online,Card,1,119.57,20.0,95.66,10.46,New
200580,2022-05-03,Sports,Outdoor,West,Online,Card,1,55.57,25.0,41.68,8.74,Returning
200581,2022-05-28,Home & Kitchen,Kitchenware,East,Online,Card,2,70.38,25.0,105.57,23.69,VIP
200582,2023-01-28,Electronics,Laptops,West,Retail,COD,1,192.58,10.0,173.32,46.42,Returning
200583,2023-04-20,Fashion,Women,East,Online,UPI,1,516.35,15.0,438.9,74.77,VIP
200584,2023-03-21,Home & Kitchen,Furniture,East,Marketplace,UPI,3,66.19,5.0,188.64,40.49,New
200585,2022-07-16,Home & Kitchen,Furniture,East,Online,Card,1,37.34,15.0,31.74,0.69,Returning
200586,2023-11-19,Health,Supplements,West,Marketplace,Card,1,167.41,0.0,167.41,26.71,Returning
200587,2022-01-29,Home & Kitchen,Decor,West,Online,Card,2,51.83,0.0,103.66,12.11,New
200588,2022-10-15,Home & Kitchen,Kitchenware,East,Retail,Netbanking,1,79.46,5.0,75.49,12.84,Returning
200589,2023-12-29,Health,Supplements,South,Retail,Card,1,95.07,0.0,95.07,27.33,New
200590,2023-07-08,Home & Kitchen,Kitchenware,South,Online,Card,1,93.27,25.0,69.95,18.63,Returning
200591,2023-11-11,Electronics,Laptops,West,Retail,Card,1,515.39,20.0,412.31,67.47,Returning
200592,2023-04-14,Sports,Fitness,South,Online,UPI,1,236.82,0.0,236.82,32.19,New
200593,2022-07-23,Electronics,Audio,West,Online,UPI,3,122.27,0.0,366.81,69.21,New
200594,2023-05-19,Fashion,Kids,West,Marketplace,UPI,1,165.63,5.0,157.35,40.04,Returning
200595,2023-09-26,Home & Kitchen,Kitchenware,South,Online,COD,2,37.93,20.0,60.69,0.61,Returning
200596,2023-02-02,Sports,Fitness,North,Marketplace,UPI,2,159.55,25.0,239.33,29.55,Returning
200597,2022-11-02,Fashion,Women,North,Online,Netbanking,2,112.86,25.0,169.29,1.69,VIP
200598,2023-12-03,Health,Personal Care,South,Online,Card,1,76.88,20.0,61.5,0.63,Returning
200599,2022-01-04,Electronics,Audio,South,Online,COD,3,125.72,10.0,339.44,23.17,Returning
200600,2023-12-26,Electronics,Audio,South,Marketplace,UPI,1,156.36,0.0,156.36,40.51,New
200601,2023-07-15,Fashion,Men,East,Online,Card,1,181.89,5.0,172.8,17.28,New
200602,2022-02-12,Electronics,Audio,South,Mobile App,Card,1,113.66,0.0,113.66,34.95,New
200603,2022-01-16,Health,Personal Care,East,Online,COD,1,56.66,5.0,53.83,3.62,New
200604,2022-05-16,Electronics,Laptops,East,Online,Card,1,197.2,10.0,177.48,36.24,New
200605,2023-07-05,Home & Kitchen,Kitchenware,West,Online,Card,1,90.73,5.0,86.19,17.97,New
200606,2023-05-08,Electronics,Accessories,East,Retail,UPI,2,114.24,20.0,182.78,1.83,Returning
200607,2023-01-08,Fashion,Men,South,Online,UPI,1,31.85,0.0,31.85,4.25,Returning
200608,2023-10-20,Sports,Outdoor,East,Retail,Card,1,116.19,15.0,98.76,20.54,Returning
200609,2023-07-25,Fashion,Kids,West,Online,COD,2,158.55,25.0,237.83,21.29,Returning
200610,2022-07-08,Health,Supplements,North,Online,Card,1,304.09,25.0,228.07,26.76,Returning
200611,2022-10-30,Electronics,Audio,South,Online,COD,3,132.9,25.0,299.03,11.74,New
200612,2023-12-29,Fashion,Kids,North,Online,Netbanking,2,92.69,0.0,185.38,40.53,Returning
200613,2023-06-27,Electronics,Phones,South,Retail,UPI,3,60.71,0.0,182.13,24.91,Returning
200614,2023-12-09,Sports,Outdoor,South,Online,Card,1,196.24,25.0,147.18,16.71,Returning
200615,2023-05-14,Sports,Outdoor,North,Online,Card,1,69.62,5.0,66.14,14.16,Returning
200616,2023-07-28,Sports,Outdoor,East,Marketplace,UPI,3,375.76,10.0,1014.55,104.9,New
200617,2022-04-05,Fashion,Kids,West,Online,Card,2,168.18,0.0,336.36,48.93,Returning
200618,2022-03-13,Electronics,Audio,West,Retail,UPI,3,100.96,20.0,242.3,32.37,New
200619,2022-04-12,Fashion,Men,East,Online,UPI,2,57.22,25.0,85.83,13.24,Returning
200620,2022-02-24,Sports,Fitness,North,Marketplace,Card,1,140.7,15.0,119.59,30.5,New
200621,2023-09-27,Fashion,Men,South,Retail,Card,1,114.13,0.0,114.13,29.55,Returning
200622,2023-08-28,Home & Kitchen,Decor,West,Online,Netbanking,2,124.98,15.0,212.47,45.81,New
200623,2022-05-25,Electronics,Laptops,East,Online,Card,3,67.97,15.0,173.32,27.06,Returning
200624,2023-04-01,Health,Supplements,North,Marketplace,COD,1,36.24,25.0,27.18,1.31,Returning
200625,2023-02-02,Sports,Fitness,West,Retail,Card,3,266.91,0.0,800.73,232.71,Returning
200626,2022-01-17,Health,Supplements,North,Retail,Card,1,149.47,25.0,112.1,15.65,New
200627,2022-11-25,Electronics,Laptops,East,Marketplace,Card,1,72.05,5.0,68.45,15.21,New
200628,2023-09-15,Home & Kitchen,Kitchenware,South,Online,Card,2,413.97,10.0,745.15,77.84,New
200629,2023-10-19,Fashion,Kids,West,Mobile App,COD,1,26.48,0.0,26.48,5.45,Returning
200630,2022-08-20,Health,Personal Care,South,Retail,Card,1,47.19,5.0,44.83,6.0,New
200631,2022-12-27,Fashion,Women,West,Retail,UPI,1,25.71,5.0,24.42,4.34,Returning
200632,2022-04-03,Health,Supplements,East,Mobile App,Card,1,36.88,25.0,27.66,3.9,Returning
200633,2023-03-24,Sports,Outdoor,East,Marketplace,UPI,1,136.52,25.0,102.39,12.19,Returning
200634,2023-04-10,Electronics,Phones,East,Retail,Card,1,125.88,0.0,125.88,30.91,Returning
200635,2023-06-27,Fashion,Women,East,Retail,Card,2,269.53,15.0,458.2,63.3,Returning
200636,2023-01-19,Fashion,Women,North,Online,Card,3,175.01,5.0,498.78,94.21,Returning
200637,2022-01-03,Fashion,Kids,East,Online,COD,1,111.94,0.0,111.94,14.85,Returning
200638,2023-07-29,Home & Kitchen,Kitchenware,West,Online,Card,3,141.72,0.0,425.16,22.63,New
200639,2022-03-10,Fashion,Kids,West,Marketplace,COD,2,28.65,10.0,51.57,7.96,Returning
200640,2022-11-13,Home & Kitchen,Decor,North,Online,Netbanking,3,262.89,25.0,591.5,15.93,VIP
200641,2022-09-12,Sports,Fitness,West,Marketplace,Card,1,57.62,5.0,54.74,5.37,Returning
200642,2023-01-10,Fashion,Kids,West,Marketplace,COD,1,104.39,20.0,83.51,0.84,Returning
200643,2022-05-15,Electronics,Phones,South,Mobile App,Card,1,109.68,15.0,93.23,7.26,Returning
200644,2023-10-25,Sports,Outdoor,North,Online,Card,1,124.6,10.0,112.14,15.96,Returning
200645,2022-03-18,Electronics,Laptops,East,Retail,COD,2,164.9,5.0,313.31,36.22,Returning
200646,2023-06-21,Fashion,Men,North,Online,Card,1,281.57,15.0,239.33,64.08,Returning
200647,2023-10-13,Electronics,Audio,West,Retail,Card,2,108.24,0.0,216.48,34.72,Returning
200648,2023-07-06,Electronics,Phones,South,Online,UPI,2,168.98,0.0,337.96,97.93,New
200649,2023-04-24,Fashion,Kids,South,Online,Card,1,105.57,10.0,95.01,16.43,New
200650,2023-12-26,Electronics,Phones,East,Online,UPI,2,114.21,0.0,228.42,51.19,Returning
200651,2022-05-29,Electronics,Audio,South,Retail,Card,1,378.49,25.0,283.87,38.44,Returning
200652,2022-03-16,Sports,Outdoor,North,Marketplace,Netbanking,1,96.31,10.0,86.68,21.6,Returning
200653,2022-02-10,Fashion,Men,East,Online,COD,2,66.87,25.0,100.31,26.75,New
200654,2023-06-30,Electronics,Laptops,South,Online,Netbanking,1,115.42,10.0,103.88,24.8,Returning
200655,2022-07-31,Electronics,Accessories,South,Retail,Netbanking,2,92.71,25.0,139.06,15.49,New
200656,2023-05-28,Home & Kitchen,Furniture,North,Online,Card,2,141.22,0.0,282.44,81.0,Returning
200657,2022-08-05,Health,Personal Care,West,Retail,Netbanking,1,116.51,0.0,116.51,22.58,New
200658,2022-01-11,Electronics,Laptops,West,Marketplace,Card,2,101.07,0.0,202.14,19.16,Returning
200659,2023-12-10,Electronics,Audio,West,Online,UPI,3,178.13,25.0,400.79,87.17,New
200660,2022-07-01,Sports,Fitness,East,Online,Card,1,182.82,15.0,155.4,2.58,Returning
200661,2023-05-05,Sports,Outdoor,South,Online,Card,1,105.47,5.0,100.2,11.83,Returning
200662,2023-03-17,Fashion,Women,West,Online,COD,1,70.77,5.0,67.23,7.93,New
200663,2022-03-07,Electronics,Accessories,North,Online,Card,2,147.87,10.0,266.17,60.77,New
200664,2022-11-13,Fashion,Kids,West,Online,Card,3,150.38,25.0,338.36,6.74,Returning
200665,2023-12-22,Health,Personal Care,East,Retail,Card,1,312.65,15.0,265.75,45.02,New
200666,2023-07-29,Sports,Fitness,East,Online,Netbanking,2,25.17,20.0,40.27,5.29,New
200667,2023-07-30,Sports,Outdoor,West,Marketplace,Card,3,88.34,15.0,225.27,9.71,Returning
200668,2022-02-03,Electronics,Audio,East,Online,Card,1,77.53,15.0,65.9,0.66,New
200669,2023-06-01,Sports,Outdoor,West,Retail,Card,1,26.09,20.0,20.87,1.61,New
200670,2022-06-10,Electronics,Accessories,South,Retail,Netbanking,1,68.89,15.0,58.56,8.59,Returning
200671,2023-05-02,Electronics,Phones,West,Mobile App,Card,1,329.8,20.0,263.84,56.17,Returning
200672,2022-03-04,Electronics,Accessories,East,Retail,COD,2,85.41,5.0,162.28,16.4,New
200673,2023-07-04,Fashion,Men,South,Online,Card,1,240.29,20.0,192.23,50.44,New
200674,2023-10-16,Home & Kitchen,Furniture,North,Online,UPI,2,52.82,15.0,89.79,10.38,VIP
200675,2022-10-07,Electronics,Laptops,South,Online,UPI,1,79.07,0.0,79.07,17.76,New
200676,2023-04-18,Electronics,Phones,West,Online,Card,1,263.86,25.0,197.9,1.98,Returning
200677,2022-12-22,Health,Supplements,East,Retail,UPI,2,127.36,10.0,229.25,41.98,Returning
200678,2022-10-27,Home & Kitchen,Decor,East,Online,COD,1,47.62,10.0,42.86,6.98,Returning
200679,2023-06-15,Home & Kitchen,Furniture,West,Retail,Card,2,80.23,0.0,160.46,48.98,Returning
200680,2022-03-17,Sports,Outdoor,North,Marketplace,UPI,3,106.13,15.0,270.63,13.97,Returning
200681,2022-07-03,Sports,Fitness,East,Retail,Card,1,87.55,0.0,87.55,15.5,Returning
200682,2023-06-05,Fashion,Men,South,Retail,Card,1,33.01,10.0,29.71,4.74,New
200683,2022-11-21,Health,Supplements,West,Marketplace,Card,1,41.8,0.0,41.8,6.51,VIP
200684,2023-09-25,Electronics,Laptops,North,Online,Netbanking,2,358.48,0.0,716.96,124.53,Returning
200685,2023-06-13,Fashion,Men,West,Marketplace,Card,1,115.76,0.0,115.76,34.61,Returning
200686,2023-03-19,Sports,Outdoor,East,Online,Card,1,484.16,0.0,484.16,141.82,Returning
200687,2022-11-15,Home & Kitchen,Furniture,South,Retail,UPI,3,226.18,10.0,610.69,86.82,Returning
200688,2022-07-11,Fashion,Men,West,Online,Netbanking,1,49.36,0.0,49.36,10.5,New
200689,2023-09-20,Sports,Outdoor,East,Online,Netbanking,1,39.68,0.0,39.68,10.76,New
200690,2022-12-23,Health,Supplements,North,Marketplace,UPI,1,364.43,0.0,364.43,57.1,Returning
200691,2023-12-06,Sports,Outdoor,South,Online,Card,1,139.39,5.0,132.42,16.13,New
200692,2023-03-06,Health,Supplements,West,Online,UPI,2,55.48,5.0,105.41,10.11,New
200693,2022-02-23,Health,Supplements,East,Online,COD,1,95.71,20.0,76.57,12.91,Returning
200694,2022-03-16,Health,Personal Care,South,Online,Card,1,115.65,15.0,98.3,0.98,VIP
200695,2023-09-04,Fashion,Women,West,Retail,Card,3,151.23,0.0,453.69,106.49,Returning
200696,2022-08-15,Health,Supplements,South,Online,Card,2,39.15,5.0,74.38,21.83,Returning
200697,2023-02-19,Electronics,Audio,North,Marketplace,COD,3,143.59,10.0,387.69,6.1,Returning
200698,2022-09-12,Electronics,Accessories,East,Online,Card,1,174.49,0.0,174.49,12.21,New
200699,2022-01-01,Fashion,Women,West,Mobile App,Card,3,44.34,0.0,133.02,13.54,New
200700,2022-05-20,Fashion,Women,North,Online,Card,3,96.5,0.0,289.5,49.76,VIP
200701,2023-07-24,Electronics,Audio,North,Marketplace,COD,1,185.91,10.0,167.32,42.08,New
200702,2022-03-26,Fashion,Men,East,Retail,Card,1,52.91,25.0,39.68,4.84,New
200703,2022-03-10,Sports,Fitness,South,Mobile App,Card,2,64.77,20.0,103.63,2.5,Returning
200704,2022-07-16,Electronics,Phones,East,Online,Card,2,115.72,5.0,219.87,59.67,Returning
200705,2022-03-23,Electronics,Phones,East,Retail,Card,1,67.14,10.0,60.43,10.13,New
200706,2022-12-16,Health,Personal Care,West,Mobile App,COD,1,102.42,15.0,87.06,0.87,Returning
200707,2022-10-13,Fashion,Women,West,Retail,COD,2,156.19,0.0,312.38,15.56,New
200708,2022-12-07,Fashion,Women,North,Retail,Card,2,130.62,0.0,261.24,98.64,Returning
200709,2023-09-03,Electronics,Phones,North,Online,Card,1,167.52,0.0,167.52,29.2,VIP
200710,2022-01-01,Electronics,Phones,South,Online,Card,1,165.72,15.0,140.86,20.11,VIP
200711,2023-11-10,Health,Personal Care,South,Online,UPI,1,130.54,20.0,104.43,27.65,New
200712,2023-09-16,Fashion,Women,West,Retail,UPI,1,238.06,0.0,238.06,58.14,VIP
200713,2023-03-11,Electronics,Phones,West,Online,COD,1,118.39,25.0,88.79,3.41,Returning
200714,2023-02-14,Fashion,Kids,East,Mobile App,Card,1,72.71,5.0,69.07,13.73,Returning
200715,2022-09-05,Electronics,Audio,East,Online,Netbanking,1,156.72,15.0,133.21,20.36,Returning
200716,2023-10-09,Electronics,Phones,South,Marketplace,Netbanking,1,63.44,25.0,47.58,6.25,Returning
200717,2022-08-05,Fashion,Kids,East,Mobile App,Netbanking,3,149.94,0.0,449.82,104.22,New
200718,2023-10-05,Fashion,Kids,East,Marketplace,Netbanking,3,43.25,25.0,97.31,6.07,Returning
200719,2022-09-26,Fashion,Women,East,Mobile App,Card,1,86.23,0.0,86.23,15.36,Returning
200720,2022-12-28,Electronics,Accessories,East,Mobile App,Card,1,117.67,25.0,88.25,0.88,Returning
200721,2022-12-23,Electronics,Audio,South,Online,Card,1,99.78,20.0,79.82,0.8,New
200722,2022-05-14,Health,Supplements,East,Online,Card,1,57.53,15.0,48.9,7.05,Returning
200723,2022-12-21,Sports,Outdoor,East,Mobile App,COD,2,117.54,0.0,235.08,59.87,New
200724,2023-11-18,Electronics,Accessories,South,Online,Card,3,365.68,10.0,987.34,129.42,Returning
200725,2022-01-21,Sports,Fitness,West,Retail,Netbanking,1,44.17,0.0,44.17,9.4,Returning
200726,2022-03-16,Health,Personal Care,West,Retail,Card,1,75.3,15.0,64.0,2.1,Returning
200727,2022-03-10,Electronics,Laptops,West,Mobile App,Card,2,305.36,15.0,519.11,41.41,Returning
200728,2022-08-13,Health,Supplements,East,Marketplace,Card,3,282.93,0.0,848.79,82.87,Returning
200729,2022-06-16,Fashion,Women,North,Online,Card,3,93.88,0.0,281.64,56.55,New
200730,2023-04-23,Sports,Fitness,West,Marketplace,COD,1,90.46,0.0,90.46,23.88,New
200731,2023-10-22,Home & Kitchen,Decor,North,Online,Card,1,29.01,0.0,29.01,4.92,Returning
200732,2023-05-16,Electronics,Audio,East,Marketplace,Netbanking,1,123.36,10.0,111.02,27.21,Returning
200733,2022-02-10,Home & Kitchen,Kitchenware,East,Marketplace,Card,1,26.94,25.0,20.21,0.2,New
200734,2023-06-24,Health,Personal Care,West,Online,Netbanking,1,85.49,25.0,64.12,2.27,Returning
200735,2023-09-07,Electronics,Phones,South,Online,UPI,1,109.06,10.0,98.15,5.75,New
200736,2023-04-04,Electronics,Phones,North,Online,UPI,1,193.12,25.0,144.84,17.17,New
200737,2023-10-19,Home & Kitchen,Kitchenware,South,Retail,UPI,2,350.61,15.0,596.04,115.61,Returning
200738,2022-07-27,Home & Kitchen,Furniture,East,Online,Card,1,46.56,0.0,46.56,6.02,New
200739,2023-08-09,Fashion,Men,West,Retail,Card,2,265.22,15.0,450.87,4.51,New
200740,2023-09-19,Fashion,Men,West,Retail,Card,1,58.73,20.0,46.98,7.2,Returning
200741,2023-05-01,Fashion,Men,West,Mobile App,COD,2,125.68,15.0,213.66,29.4,New
200742,2022-06-05,Sports,Outdoor,South,Online,Netbanking,3,105.59,25.0,237.58,14.07,Returning
200743,2022-05-04,Sports,Outdoor,North,Retail,COD,1,322.96,15.0,274.52,33.43,Returning
200744,2022-02-01,Electronics,Phones,South,Retail,Card,2,62.3,10.0,112.14,27.71,New
200745,2023-07-19,Electronics,Phones,North,Online,UPI,3,193.57,15.0,493.6,84.17,New
200746,2023-07-26,Fashion,Kids,North,Online,Card,2,401.29,5.0,762.45,148.65,VIP
200747,2022-03-10,Fashion,Men,West,Online,UPI,1,88.63,25.0,66.47,0.66,Returning
200748,2022-10-07,Home & Kitchen,Decor,West,Marketplace,Netbanking,1,215.4,20.0,172.32,6.77,VIP
200749,2023-06-06,Home & Kitchen,Kitchenware,West,Mobile App,Card,1,326.75,0.0,326.75,92.56,Returning
200750,2022-07-27,Electronics,Laptops,East,Online,Card,1,148.51,10.0,133.66,28.81,Returning
200751,2023-10-27,Fashion,Men,South,Mobile App,Card,2,75.77,0.0,151.54,24.69,New
200752,2022-05-10,Sports,Outdoor,South,Online,Card,3,144.91,5.0,412.99,55.69,Returning
200753,2023-06-09,Sports,Outdoor,South,Marketplace,Card,1,136.55,0.0,136.55,16.39,VIP
200754,2023-12-15,Sports,Outdoor,East,Marketplace,Card,2,141.19,25.0,211.78,2.12,New
200755,2023-09-19,Home & Kitchen,Furniture,North,Marketplace,Card,1,74.0,15.0,62.9,3.27,New
200756,2023-08-22,Fashion,Kids,South,Mobile App,COD,1,83.59,5.0,79.41,13.82,VIP
200757,2022-08-18,Electronics,Phones,West,Mobile App,Card,1,164.08,0.0,164.08,8.72,Returning
200758,2023-04-30,Fashion,Women,East,Online,Netbanking,3,100.6,25.0,226.35,16.08,New
200759,2023-11-06,Electronics,Phones,West,Online,Card,3,73.16,0.0,219.48,19.53,Returning
200760,2022-12-13,Electronics,Laptops,South,Online,Netbanking,1,145.61,25.0,109.21,23.19,Returning
200761,2022-07-28,Home & Kitchen,Kitchenware,North,Online,UPI,3,37.98,10.0,102.55,16.91,VIP
200762,2023-06-01,Health,Personal Care,South,Retail,Card,1,142.84,10.0,128.56,10.6,Returning
200763,2023-09-02,Home & Kitchen,Decor,North,Online,Card,1,33.41,0.0,33.41,9.07,VIP
200764,2023-05-22,Home & Kitchen,Kitchenware,South,Marketplace,Netbanking,2,132.12,20.0,211.39,25.51,Returning
200765,2023-04-22,Home & Kitchen,Furniture,East,Marketplace,Card,1,137.67,25.0,103.25,3.82,New
200766,2022-08-07,Fashion,Men,East,Online,Card,3,144.07,15.0,367.38,50.0,New
200767,2023-06-16,Home & Kitchen,Decor,East,Mobile App,Card,1,68.72,10.0,61.85,8.06,Returning
200768,2023-11-08,Fashion,Kids,East,Online,COD,3,59.87,0.0,179.61,37.61,New
200769,2022-06-27,Electronics,Phones,North,Online,UPI,1,163.09,5.0,154.94,40.04,Returning
200770,2023-10-16,Fashion,Women,West,Retail,Card,1,43.65,20.0,34.92,0.71,Returning
200771,2022-11-03,Electronics,Audio,North,Online,UPI,1,263.89,20.0,211.11,2.11,VIP
200772,2023-07-31,Home & Kitchen,Kitchenware,East,Marketplace,UPI,1,32.74,10.0,29.47,4.52,Returning
200773,2022-06-10,Electronics,Laptops,East,Retail,UPI,1,220.7,10.0,198.63,42.68,New
200774,2022-07-08,Electronics,Laptops,East,Mobile App,UPI,3,131.3,0.0,393.9,39.12,Returning
200775,2022-11-20,Home & Kitchen,Decor,West,Retail,Card,1,64.0,5.0,60.8,5.86,Returning
200776,2022-05-04,Fashion,Kids,North,Retail,Netbanking,2,53.14,15.0,90.34,12.14,Returning
200777,2022-09-18,Fashion,Men,North,Mobile App,Netbanking,1,265.38,25.0,199.03,12.53,New
200778,2023-08-25,Fashion,Men,North,Online,Netbanking,3,111.27,5.0,317.12,76.6,New
200779,2023-02-01,Fashion,Kids,South,Mobile App,Netbanking,1,87.68,0.0,87.68,28.27,Returning
200780,2023-05-07,Health,Supplements,South,Marketplace,COD,1,137.91,0.0,137.91,33.82,New
200781,2023-07-28,Electronics,Audio,East,Marketplace,Netbanking,1,430.42,15.0,365.86,28.82,Returning
200782,2023-04-10,Fashion,Women,North,Online,UPI,1,85.35,5.0,81.08,21.89,Returning
200783,2023-02-21,Fashion,Men,North,Retail,Card,2,40.4,10.0,72.72,19.71,Returning
200784,2023-01-16,Sports,Fitness,East,Online,Netbanking,1,110.13,0.0,110.13,21.8,Returning
200785,2023-07-24,Health,Personal Care,South,Online,Card,3,224.84,10.0,607.07,122.43,VIP
200786,2023-06-26,Health,Supplements,South,Mobile App,Card,2,163.85,20.0,262.16,24.72,Returning
200787,2022-01-03,Fashion,Men,South,Online,Card,1,163.28,5.0,155.12,19.22,New
200788,2023-11-11,Sports,Outdoor,South,Mobile App,Card,2,94.26,10.0,169.67,8.01,Returning
200789,2022-06-25,Home & Kitchen,Furniture,East,Marketplace,UPI,2,30.25,5.0,57.47,18.61,VIP
200790,2022-03-07,Sports,Outdoor,South,Marketplace,Netbanking,1,141.18,0.0,141.18,13.62,Returning
200791,2022-05-31,Electronics,Audio,North,Mobile App,Card,2,76.18,0.0,152.36,11.67,VIP
200792,2022-03-05,Health,Personal Care,North,Mobile App,Netbanking,1,56.48,20.0,45.18,10.98,Returning
200793,2022-04-15,Electronics,Accessories,West,Online,Card,1,66.39,10.0,59.75,3.78,New
200794,2023-05-02,Electronics,Accessories,West,Retail,UPI,1,240.73,10.0,216.66,33.4,Returning
200795,2023-05-23,Fashion,Kids,East,Online,Card,2,62.9,15.0,106.93,9.88,Returning
200796,2022-09-21,Electronics,Laptops,East,Mobile App,Card,1,88.74,20.0,70.99,14.57,Returning
200797,2022-08-31,Fashion,Kids,East,Online,COD,1,99.72,25.0,74.79,9.96,Returning
200798,2023-06-14,Fashion,Men,East,Mobile App,Card,1,205.34,25.0,154.0,14.69,New
200799,2023-12-16,Home & Kitchen,Decor,East,Marketplace,Card,1,200.23,5.0,190.22,41.74,New
200800,2022-11-02,Home & Kitchen,Decor,South,Mobile App,COD,1,406.76,10.0,366.08,66.77,Returning
200801,2022-03-01,Sports,Outdoor,West,Retail,Card,1,102.49,0.0,102.49,24.94,VIP
200802,2022-09-23,Health,Personal Care,North,Mobile App,Card,3,65.41,25.0,147.17,10.42,Returning
200803,2023-04-12,Fashion,Men,South,Mobile App,Card,1,62.89,0.0,62.89,14.49,Returning
200804,2022-11-01,Sports,Fitness,West,Marketplace,COD,3,239.89,25.0,539.75,5.4,Returning
200805,2023-01-05,Home & Kitchen,Decor,East,Marketplace,UPI,3,31.99,0.0,95.97,22.27,VIP
200806,2023-05-23,Sports,Fitness,East,Online,UPI,3,39.07,0.0,117.21,26.54,VIP
200807,2023-11-10,Sports,Outdoor,South,Retail,Card,3,59.91,15.0,152.77,35.44,Returning
200808,2022-12-07,Home & Kitchen,Kitchenware,North,Mobile App,COD,1,58.09,0.0,58.09,15.81,New
200809,2023-02-23,Electronics,Accessories,South,Retail,UPI,1,79.04,25.0,59.28,0.59,Returning
200810,2022-05-20,Home & Kitchen,Kitchenware,East,Online,Card,2,59.8,0.0,119.6,13.75,Returning
200811,2022-05-28,Electronics,Laptops,North,Retail,Card,1,182.28,25.0,136.71,26.95,New
200812,2023-07-06,Home & Kitchen,Kitchenware,North,Mobile App,Card,1,190.69,5.0,181.16,25.86,New
200813,2023-03-23,Electronics,Accessories,East,Marketplace,Card,1,70.59,20.0,56.47,0.56,New
200814,2022-08-22,Health,Supplements,East,Retail,COD,3,167.94,5.0,478.63,128.6,VIP
200815,2023-10-12,Fashion,Women,South,Retail,Card,1,178.86,5.0,169.92,27.53,Returning
200816,2023-04-14,Health,Supplements,South,Marketplace,Card,1,153.41,5.0,145.74,15.4,Returning
